場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,支部,出身,年齢,締切時刻
若松,20,20260620,10R,4,5188,A2,武井　莉里佳,0,0,0.17,6.12,42.72,58.25,5.33,33.33,50.00,兵庫,兵庫,25,21:57
若松,20,20260620,10R,5,4472,A1,尾嶋　　一広,0,0,0.16,6.36,42.19,60.94,6.10,35.00,60.00,兵庫,兵庫,39,21:57
若松,20,20260620,10R,6,5219,B2,森口　　和紀,0,0,0.17,5.16,36.99,49.32,5.60,30.00,60.00,福岡,福岡,25,21:57
若松,20,20260620,11R,1,4074,A1,柳沢　　　一,0,0,0.13,6.40,46.34,63.41,6.25,37.50,62.50,愛知,愛知,45,22:27
若松,20,20260620,11R,2,5054,A2,佐々木　大河,0,0,0.14,6.56,49.11,71.43,0.00,0.00,0.00,大阪,大阪,30,22:27
若松,20,20260620,11R,3,3717,B1,立間　　充宏,0,0,0.15,5.38,28.24,50.59,5.54,43.59,53.85,岡山,岡山,51,22:27
若松,20,20260620,11R,4,5112,A1,砂長　　知輝,0,0,0.14,6.90,47.62,66.67,5.79,36.84,68.42,埼玉,埼玉,26,22:27
若松,20,20260620,11R,5,4603,B1,谷川　　将太,0,0,0.17,5.04,30.14,50.68,5.17,33.33,55.56,長崎,長崎,38,22:27
若松,20,20260620,11R,6,4143,B1,浦田　　晃嗣,0,0,0.16,3.87,14.10,35.90,4.26,21.05,36.84,佐賀,佐賀,44,22:27
若松,20,20260620,12R,1,4434,A1,田中　　辰彦,0,0,0.16,6.25,49.54,60.55,4.17,16.67,50.00,広島,広島,40,22:54
若松,20,20260620,12R,2,3773,B1,津留　浩一郎,0,0,0.15,3.73,15.85,31.71,4.00,16.13,38.71,長崎,長崎,52,22:54
若松,20,20260620,12R,3,3922,B1,菅沼　　佳昭,0,0,0.19,3.75,15.63,29.17,2.53,5.26,5.26,愛知,愛知,51,22:54
若松,20,20260620,12R,4,4460,A2,後藤　　翔之,0,0,0.14,5.89,38.95,62.11,6.57,42.86,71.43,東京,東京,40,22:54
若松,20,20260620,12R,5,4365,B1,盛本　　真輔,0,0,0.17,5.66,38.89,55.56,5.56,38.89,61.11,兵庫,兵庫,40,22:54
若松,20,20260620,12R,6,3804,B1,中渡　　修作,0,0,0.17,4.96,30.56,50.00,4.11,15.56,33.33,福岡,鹿児島,52,22:54
芦屋,21,20260620,1R,1,4816,A2,村松　　修二,0,0,0.15,5.24,31.82,53.41,6.29,58.82,64.71,広島,広島,35,08:32
芦屋,21,20260620,1R,2,4705,B1,吉川　　勇作,0,0,0.16,3.54,21.43,27.38,5.38,37.50,62.50,長崎,長崎,37,08:32
芦屋,21,20260620,1R,3,5382,B1,山下　　心一,0,0,0.16,2.65,5.88,14.71,2.24,8.82,11.76,福岡,福岡,21,08:32
芦屋,21,20260620,1R,4,5358,B1,増本　　杏珠,0,0,0.17,2.11,0.00,3.57,1.42,0.00,0.00,福岡,福岡,20,08:32
芦屋,21,20260620,1R,5,4785,B1,木幡　　純也,0,0,0.18,4.91,27.27,46.75,4.07,13.33,36.67,愛知,愛知,38,08:32
芦屋,21,20260620,1R,6,5180,B2,藤本　紗弥香,0,0,0.18,3.00,10.64,25.53,1.89,0.00,0.00,山口,山口,28,08:32
芦屋,21,20260620,2R,1,4014,A2,片岡　　恵里,0,0,0.18,5.42,38.24,50.98,5.36,36.36,54.55,山口,岡山,46,08:58
芦屋,21,20260620,2R,2,4108,B1,吉村　　正明,0,0,0.15,6.67,53.66,68.29,5.56,41.67,50.00,山口,山口,46,08:58
芦屋,21,20260620,2R,3,3527,B1,中嶋　誠一郎,0,0,0.16,5.09,30.43,51.09,4.79,27.27,48.48,長崎,長崎,55,08:58
芦屋,21,20260620,2R,4,5281,A1,井上　　遥妃,1,0,0.14,5.66,36.73,47.96,5.29,35.29,52.94,徳島,徳島,23,08:58
芦屋,21,20260620,2R,5,5285,B1,若林　　　麗,0,0,0.17,3.75,18.52,27.16,2.00,0.00,0.00,東京,山梨,27,08:58
芦屋,21,20260620,2R,6,5392,B2,安武　　一也,0,0,0.20,1.64,1.37,1.37,1.34,2.00,2.00,福岡,福岡,25,08:58
芦屋,21,20260620,3R,1,5129,A2,山口　真喜子,0,0,0.18,5.60,33.67,53.06,4.46,23.08,46.15,長崎,長崎,29,09:24
芦屋,21,20260620,3R,2,5063,B1,大塚　　雅治,0,0,0.17,4.70,21.13,43.66,4.64,18.18,45.45,東京,神奈川,28,09:24
芦屋,21,20260620,3R,3,4822,A2,百武　　　翔,0,0,0.17,5.64,39.62,57.55,6.19,43.75,65.63,佐賀,佐賀,33,09:24
芦屋,21,20260620,3R,4,3998,B1,冨成　　謙児,0,0,0.17,4.67,29.07,39.53,4.56,26.47,41.18,佐賀,佐賀,47,09:24
芦屋,21,20260620,3R,5,4009,A2,小林　　一樹,0,0,0.13,5.62,35.56,58.89,5.08,30.77,38.46,山口,山口,47,09:24
芦屋,21,20260620,3R,6,5438,B2,星田　　夢結,0,0,,1.50,0.00,3.03,1.13,0.00,0.00,福岡,福岡,20,09:24
芦屋,21,20260620,4R,1,4063,A1,市橋　　卓士,0,0,0.13,6.40,44.54,63.87,6.38,50.00,67.65,徳島,徳島,46,09:50
芦屋,21,20260620,4R,2,4861,B1,田中　　宏樹,0,0,0.18,5.46,36.59,52.44,5.18,35.09,54.39,福岡,宮崎,38,09:50
芦屋,21,20260620,4R,3,3574,A2,大神　　康司,0,0,0.15,6.04,46.79,63.30,4.92,33.33,50.00,福岡,福岡,53,09:50
芦屋,21,20260620,4R,4,5111,B2,三村　　岳人,0,0,0.19,5.84,45.59,64.71,4.89,33.33,55.56,岡山,岡山,26,09:50
芦屋,21,20260620,4R,5,3784,B1,中島　　友和,0,0,0.16,4.77,25.30,48.19,4.94,19.15,55.32,佐賀,佐賀,49,09:50
芦屋,21,20260620,4R,6,3866,B1,木山　　誠一,1,0,0.13,4.90,31.11,46.67,4.12,18.18,39.39,岡山,岡山,51,09:50
芦屋,21,20260620,5R,1,3951,A2,石川　　吉鎬,1,0,0.18,5.11,28.16,43.69,6.15,45.45,69.70,大阪,奈良,49,10:18
芦屋,21,20260620,5R,2,3614,B1,谷　　　勝幸,0,0,0.16,4.07,16.83,34.65,4.39,24.24,39.39,広島,広島,53,10:18
芦屋,21,20260620,5R,3,4374,B1,永田　　義紘,0,0,0.16,4.45,23.86,36.36,4.04,16.00,32.00,広島,広島,42,10:18
芦屋,21,20260620,5R,4,5180,B2,藤本　紗弥香,0,0,0.18,3.00,10.64,25.53,1.89,0.00,0.00,山口,山口,28,10:18
芦屋,21,20260620,5R,5,5195,B1,北村　　寧々,1,0,0.14,5.29,36.36,49.35,4.04,11.11,33.33,長崎,長崎,24,10:18
芦屋,21,20260620,5R,6,4276,A2,鈴木　　勝博,0,0,0.15,5.73,40.86,55.91,6.17,46.67,60.00,愛知,愛知,43,10:18
芦屋,21,20260620,6R,1,5326,B1,三嶌　さらら,0,0,0.17,5.42,34.78,46.09,2.42,0.00,8.33,香川,香川,22,10:50
芦屋,21,20260620,6R,2,4388,A2,是澤　　孝宏,0,0,0.18,5.83,38.21,54.47,5.56,33.33,50.00,滋賀,京都,40,10:50
芦屋,21,20260620,6R,3,4883,B1,岡部　　大輝,0,0,0.17,5.96,44.30,58.23,4.70,20.00,40.00,東京,東京,30,10:50
芦屋,21,20260620,6R,4,3885,B1,久田　　　武,0,0,0.18,5.32,34.18,53.16,5.33,35.29,56.86,愛知,愛知,52,10:50
芦屋,21,20260620,6R,5,4014,A2,片岡　　恵里,0,0,0.18,5.42,38.24,50.98,5.36,36.36,54.55,山口,岡山,46,10:50
芦屋,21,20260620,6R,6,5382,B1,山下　　心一,0,0,0.16,2.65,5.88,14.71,2.24,8.82,11.76,福岡,福岡,21,10:50
芦屋,21,20260620,7R,1,4785,B1,木幡　　純也,0,0,0.18,4.91,27.27,46.75,4.07,13.33,36.67,愛知,愛知,38,11:20
芦屋,21,20260620,7R,2,3566,B1,川添　　英正,0,0,0.18,4.92,27.78,47.78,5.62,41.03,58.97,福岡,福岡,56,11:20
芦屋,21,20260620,7R,3,3998,B1,冨成　　謙児,0,0,0.17,4.67,29.07,39.53,4.56,26.47,41.18,佐賀,佐賀,47,11:20
芦屋,21,20260620,7R,4,3527,B1,中嶋　誠一郎,0,0,0.16,5.09,30.43,51.09,4.79,27.27,48.48,長崎,長崎,55,11:20
芦屋,21,20260620,7R,5,5392,B2,安武　　一也,0,0,0.20,1.64,1.37,1.37,1.34,2.00,2.00,福岡,福岡,25,11:20
芦屋,21,20260620,7R,6,5358,B1,増本　　杏珠,0,0,0.17,2.11,0.00,3.57,1.42,0.00,0.00,福岡,福岡,20,11:20
芦屋,21,20260620,8R,1,5285,B1,若林　　　麗,0,0,0.17,3.75,18.52,27.16,2.00,0.00,0.00,東京,山梨,27,11:50
芦屋,21,20260620,8R,2,3784,B1,中島　　友和,0,0,0.16,4.77,25.30,48.19,4.94,19.15,55.32,佐賀,佐賀,49,11:50
芦屋,21,20260620,8R,3,5063,B1,大塚　　雅治,0,0,0.17,4.70,21.13,43.66,4.64,18.18,45.45,東京,神奈川,28,11:50
芦屋,21,20260620,8R,4,3574,A2,大神　　康司,0,0,0.15,6.04,46.79,63.30,4.92,33.33,50.00,福岡,福岡,53,11:50
芦屋,21,20260620,8R,5,5438,B2,星田　　夢結,0,0,,1.50,0.00,3.03,1.13,0.00,0.00,福岡,福岡,20,11:50
芦屋,21,20260620,8R,6,4705,B1,吉川　　勇作,0,0,0.16,3.54,21.43,27.38,5.38,37.50,62.50,長崎,長崎,37,11:50
芦屋,21,20260620,9R,1,5111,B2,三村　　岳人,0,0,0.19,5.84,45.59,64.71,4.89,33.33,55.56,岡山,岡山,26,12:20
芦屋,21,20260620,9R,2,4905,B1,土井　　祥伍,0,0,0.18,4.35,18.84,36.23,4.00,33.33,33.33,大阪,大阪,31,12:20
芦屋,21,20260620,9R,3,5129,A2,山口　真喜子,0,0,0.18,5.60,33.67,53.06,4.46,23.08,46.15,長崎,長崎,29,12:20
芦屋,21,20260620,9R,4,5245,B1,倉富　　大誠,0,0,0.17,4.94,29.17,48.61,4.33,33.33,44.44,愛知,愛知,24,12:20
芦屋,21,20260620,9R,5,4108,B1,吉村　　正明,0,0,0.15,6.67,53.66,68.29,5.56,41.67,50.00,山口,山口,46,12:20
芦屋,21,20260620,9R,6,3951,A2,石川　　吉鎬,1,0,0.18,5.11,28.16,43.69,6.15,45.45,69.70,大阪,奈良,49,12:20
芦屋,21,20260620,10R,1,4276,A2,鈴木　　勝博,0,0,0.15,5.73,40.86,55.91,6.17,46.67,60.00,愛知,愛知,43,12:50
芦屋,21,20260620,10R,2,4816,A2,村松　　修二,0,0,0.15,5.24,31.82,53.41,6.29,58.82,64.71,広島,広島,35,12:50
芦屋,21,20260620,10R,3,4009,A2,小林　　一樹,0,0,0.13,5.62,35.56,58.89,5.08,30.77,38.46,山口,山口,47,12:50
芦屋,21,20260620,10R,4,4388,A2,是澤　　孝宏,0,0,0.18,5.83,38.21,54.47,5.56,33.33,50.00,滋賀,京都,40,12:50
芦屋,21,20260620,10R,5,5281,A1,井上　　遥妃,1,0,0.14,5.66,36.73,47.96,5.29,35.29,52.94,徳島,徳島,23,12:50
芦屋,21,20260620,10R,6,4861,B1,田中　　宏樹,0,0,0.18,5.46,36.59,52.44,5.18,35.09,54.39,福岡,宮崎,38,12:50
芦屋,21,20260620,11R,1,5195,B1,北村　　寧々,1,0,0.14,5.29,36.36,49.35,4.04,11.11,33.33,長崎,長崎,24,13:20
芦屋,21,20260620,11R,2,4822,A2,百武　　　翔,0,0,0.17,5.64,39.62,57.55,6.19,43.75,65.63,佐賀,佐賀,33,13:20
芦屋,21,20260620,11R,3,4063,A1,市橋　　卓士,0,0,0.13,6.40,44.54,63.87,6.38,50.00,67.65,徳島,徳島,46,13:20
芦屋,21,20260620,11R,4,4374,B1,永田　　義紘,0,0,0.16,4.45,23.86,36.36,4.04,16.00,32.00,広島,広島,42,13:20
芦屋,21,20260620,11R,5,4883,B1,岡部　　大輝,0,0,0.17,5.96,44.30,58.23,4.70,20.00,40.00,東京,東京,30,13:20
芦屋,21,20260620,11R,6,3566,B1,川添　　英正,0,0,0.18,4.92,27.78,47.78,5.62,41.03,58.97,福岡,福岡,56,13:20
芦屋,21,20260620,12R,1,5015,A1,高橋　　竜矢,0,0,0.13,6.94,54.08,70.41,6.05,45.95,62.16,広島,広島,28,13:57
芦屋,21,20260620,12R,2,3874,A1,山本　　寛久,0,0,0.15,6.48,48.15,64.81,6.82,45.45,81.82,岡山,岡山,50,13:57
芦屋,21,20260620,12R,3,4351,A1,里岡　　右貴,0,0,0.14,7.16,56.52,73.19,6.63,52.44,67.07,福岡,福岡,40,13:57
芦屋,21,20260620,12R,4,4266,A1,長田　　頼宗,0,0,0.14,6.90,50.48,61.90,7.00,42.86,57.14,東京,神奈川,40,13:57
芦屋,21,20260620,12R,5,4949,A1,横田　　貴満,0,0,0.15,5.67,32.99,51.55,6.00,45.95,62.16,佐賀,熊本,33,13:57
芦屋,21,20260620,12R,6,5172,B1,田村　　　慶,0,0,0.20,4.53,25.00,37.50,4.65,29.41,41.18,徳島,徳島,25,13:57
福岡,22,20260617,1R,1,4773,A2,中川　　りな,0,0,0.19,5.90,39.52,66.13,5.98,42.70,62.92,福岡,福岡,32,12:33
福岡,22,20260617,1R,2,3704,B1,本部　めぐみ,0,0,0.22,3.44,9.52,25.40,3.58,10.53,26.32,三重,神奈川,52,12:33
福岡,22,20260617,1R,3,4940,B1,白石　　有美,0,0,0.18,2.22,0.00,11.11,0.00,0.00,0.00,東京,東京,27,12:33
福岡,22,20260617,1R,4,4408,B1,仁科　さやか,0,0,0.18,3.23,16.00,22.67,4.00,20.00,30.00,長崎,長崎,40,12:33
福岡,22,20260617,1R,5,4246,B1,喜多　那由夏,0,0,0.18,4.53,20.88,41.76,4.16,28.00,40.00,静岡,静岡,44,12:33
福岡,22,20260617,1R,6,5251,B2,沼田　　七華,0,0,0.19,1.97,0.00,6.06,0.00,0.00,0.00,福井,石川,23,12:33
福岡,22,20260617,2R,1,4224,A2,大橋　栄里佳,1,0,0.18,5.39,35.04,53.85,4.68,27.03,40.54,福岡,福岡,44,13:01
福岡,22,20260617,2R,2,4909,B1,薮内　　瑞希,1,0,0.15,5.39,38.71,49.46,4.60,35.00,35.00,岡山,岡山,30,13:01
福岡,22,20260617,2R,3,5314,B2,中曽　　瑠華,0,0,0.18,3.45,15.07,24.66,0.00,0.00,0.00,東京,千葉,25,13:01
福岡,22,20260617,2R,4,4240,A2,今井　　裕梨,0,0,0.16,6.05,41.33,65.33,4.83,24.14,44.83,群馬,群馬,42,13:01
福岡,22,20260617,2R,5,4071,B1,古賀　　千晶,0,0,0.19,4.56,23.53,36.76,0.00,0.00,0.00,兵庫,佐賀,45,13:01
福岡,22,20260617,2R,6,5442,B2,池田　　美優,0,0,,1.16,0.00,0.00,0.00,0.00,0.00,広島,広島,19,13:01
福岡,22,20260617,3R,1,3357,B1,福島　　陽子,0,0,0.20,4.33,20.62,38.14,3.96,14.29,35.71,岡山,岡山,57,13:29
福岡,22,20260617,3R,2,3801,B2,五反田　　忍,0,0,0.17,4.65,30.00,46.67,3.67,11.11,22.22,大阪,大阪,52,13:29
福岡,22,20260617,3R,3,4123,A1,細川　　裕子,0,0,0.19,6.75,50.39,72.09,6.45,42.42,57.58,愛知,愛知,44,13:29
福岡,22,20260617,3R,4,4510,B2,坂本　　奈央,0,0,0.22,2.59,8.62,17.24,3.44,11.11,22.22,福岡,熊本,37,13:29
福岡,22,20260617,3R,5,4569,B2,中澤　　宏奈,0,0,,4.77,32.61,42.39,1.89,0.00,0.00,東京,東京,38,13:29
福岡,22,20260617,3R,6,4349,B1,犬童　　千秋,1,0,0.14,4.50,22.50,37.50,5.19,35.71,50.00,福岡,宮崎,40,13:29
福岡,22,20260617,4R,1,3470,B1,新田　　芳美,0,0,0.17,5.27,31.33,49.40,4.89,33.33,55.56,徳島,徳島,56,13:57
福岡,22,20260617,4R,2,4499,B1,滝川　真由子,1,0,0.19,4.80,28.38,47.30,5.22,22.22,22.22,長崎,愛知,38,13:57
福岡,22,20260617,4R,3,4589,A2,塩崎　　桐加,0,0,0.15,5.05,26.44,47.13,5.27,27.27,45.45,三重,三重,34,13:57
福岡,22,20260617,4R,4,4373,A1,若狭　奈美子,1,0,0.18,6.18,42.11,64.66,6.42,48.48,69.70,岡山,岡山,37,13:57
福岡,22,20260617,4R,5,4011,A1,堀之内紀代子,0,0,0.15,5.75,37.89,53.68,4.82,21.43,42.86,岡山,岡山,46,13:57
福岡,22,20260617,4R,6,4720,B1,西澤　日花里,1,0,0.19,4.03,17.05,37.50,5.05,31.58,47.37,長崎,熊本,32,13:57
福岡,22,20260617,5R,1,4464,B1,山下　　友貴,0,0,0.20,5.80,33.01,62.14,6.73,36.36,81.82,静岡,静岡,40,14:25
福岡,22,20260617,5R,2,4611,A2,今井　　美亜,0,0,0.14,6.21,40.82,61.22,5.00,28.57,28.57,福井,富山,35,14:25
福岡,22,20260617,5R,3,5251,B2,沼田　　七華,0,0,0.19,1.97,0.00,6.06,0.00,0.00,0.00,福井,石川,23,14:25
福岡,22,20260617,5R,4,4536,A2,喜井　つかさ,0,0,0.17,6.17,42.99,65.42,5.96,39.29,50.00,岡山,岡山,36,14:25
福岡,22,20260617,5R,5,4525,B1,真子　奈津実,0,0,0.15,4.46,26.09,40.58,5.56,42.00,52.00,福岡,福岡,38,14:25
福岡,22,20260617,5R,6,5334,B1,樫葉　　新心,1,0,0.18,2.90,6.59,19.78,2.56,8.00,12.00,徳島,徳島,21,14:25
福岡,22,20260617,6R,1,4289,A2,落合　　直子,1,0,0.14,5.65,38.14,56.78,5.95,36.84,63.16,大阪,大阪,41,14:53
福岡,22,20260617,6R,2,3618,A1,海野　ゆかり,0,0,0.16,6.17,46.49,58.77,6.04,30.77,53.85,広島,広島,52,14:53
福岡,22,20260617,6R,3,4408,B1,仁科　さやか,0,0,0.18,3.23,16.00,22.67,4.00,20.00,30.00,長崎,長崎,40,14:53
福岡,22,20260617,6R,4,3704,B1,本部　めぐみ,0,0,0.22,3.44,9.52,25.40,3.58,10.53,26.32,三重,神奈川,52,14:53
福岡,22,20260617,6R,5,5442,B2,池田　　美優,0,0,,1.16,0.00,0.00,0.00,0.00,0.00,広島,広島,19,14:53
福岡,22,20260617,6R,6,4190,A1,長嶋　　万記,0,0,0.16,5.56,22.22,44.44,6.75,55.00,60.00,静岡,静岡,45,14:53
福岡,22,20260617,7R,1,4347,A2,魚谷　　香織,0,0,0.18,5.89,36.26,59.34,6.77,48.08,67.31,福岡,山口,41,15:21
福岡,22,20260617,7R,2,4246,B1,喜多　那由夏,0,0,0.18,4.53,20.88,41.76,4.16,28.00,40.00,静岡,静岡,44,15:21
福岡,22,20260617,7R,3,4433,A1,川野　　芽唯,0,0,0.19,6.85,51.67,68.33,6.29,44.83,64.37,福岡,福岡,40,15:21
福岡,22,20260617,7R,4,3357,B1,福島　　陽子,0,0,0.20,4.33,20.62,38.14,3.96,14.29,35.71,岡山,岡山,57,15:21
福岡,22,20260617,7R,5,3801,B2,五反田　　忍,0,0,0.17,4.65,30.00,46.67,3.67,11.11,22.22,大阪,大阪,52,15:21
福岡,22,20260617,7R,6,5314,B2,中曽　　瑠華,0,0,0.18,3.45,15.07,24.66,0.00,0.00,0.00,東京,千葉,25,15:21
福岡,22,20260617,8R,1,4589,A2,塩崎　　桐加,0,0,0.15,5.05,26.44,47.13,5.27,27.27,45.45,三重,三重,34,15:51
福岡,22,20260617,8R,2,4071,B1,古賀　　千晶,0,0,0.19,4.56,23.53,36.76,0.00,0.00,0.00,兵庫,佐賀,45,15:51
福岡,22,20260617,8R,3,4510,B2,坂本　　奈央,0,0,0.22,2.59,8.62,17.24,3.44,11.11,22.22,福岡,熊本,37,15:51
福岡,22,20260617,8R,4,4224,A2,大橋　栄里佳,1,0,0.18,5.39,35.04,53.85,4.68,27.03,40.54,福岡,福岡,44,15:51
福岡,22,20260617,8R,5,3999,A1,大瀧　明日香,1,0,0.15,6.27,44.53,64.84,6.44,37.50,50.00,愛知,静岡,46,15:51
福岡,22,20260617,8R,6,4940,B1,白石　　有美,0,0,0.18,2.22,0.00,11.11,0.00,0.00,0.00,東京,東京,27,15:51
福岡,22,20260617,9R,1,4240,A2,今井　　裕梨,0,0,0.16,6.05,41.33,65.33,4.83,24.14,44.83,群馬,群馬,42,16:21
福岡,22,20260617,9R,2,4569,B2,中澤　　宏奈,0,0,,4.77,32.61,42.39,1.89,0.00,0.00,東京,東京,38,16:21
福岡,22,20260617,9R,3,3994,B1,小野　　　桜,0,0,0.20,4.93,28.30,48.11,5.00,28.57,42.86,滋賀,東京,47,16:21
福岡,22,20260617,9R,4,4065,B1,金田　　幸子,0,0,0.17,5.21,39.08,52.87,3.88,12.50,25.00,岡山,岡山,46,16:21
福岡,22,20260617,9R,5,4536,A2,喜井　つかさ,0,0,0.17,6.17,42.99,65.42,5.96,39.29,50.00,岡山,岡山,36,16:21
福岡,22,20260617,9R,6,5250,B1,嶋田　　有里,0,0,0.20,4.23,18.56,35.05,3.51,11.43,34.29,長崎,熊本,24,16:21
福岡,22,20260617,10R,1,4190,A1,長嶋　　万記,0,0,0.16,5.56,22.22,44.44,6.75,55.00,60.00,静岡,静岡,45,16:53
福岡,22,20260617,10R,2,4123,A1,細川　　裕子,0,0,0.19,6.75,50.39,72.09,6.45,42.42,57.58,愛知,愛知,44,16:53
福岡,22,20260617,10R,3,3618,A1,海野　ゆかり,0,0,0.16,6.17,46.49,58.77,6.04,30.77,53.85,広島,広島,52,16:53
福岡,22,20260617,10R,4,4011,A1,堀之内紀代子,0,0,0.15,5.75,37.89,53.68,4.82,21.43,42.86,岡山,岡山,46,16:53
福岡,22,20260617,10R,5,4611,A2,今井　　美亜,0,0,0.14,6.21,40.82,61.22,5.00,28.57,28.57,福井,富山,35,16:53
福岡,22,20260617,10R,6,4909,B1,薮内　　瑞希,1,0,0.15,5.39,38.71,49.46,4.60,35.00,35.00,岡山,岡山,30,16:53
福岡,22,20260617,11R,1,4433,A1,川野　　芽唯,0,0,0.19,6.85,51.67,68.33,6.29,44.83,64.37,福岡,福岡,40,17:25
福岡,22,20260617,11R,2,4773,A2,中川　　りな,0,0,0.19,5.90,39.52,66.13,5.98,42.70,62.92,福岡,福岡,32,17:25
福岡,22,20260617,11R,3,4373,A1,若狭　奈美子,1,0,0.18,6.18,42.11,64.66,6.42,48.48,69.70,岡山,岡山,37,17:25
福岡,22,20260617,11R,4,4289,A2,落合　　直子,1,0,0.14,5.65,38.14,56.78,5.95,36.84,63.16,大阪,大阪,41,17:25
福岡,22,20260617,11R,5,4347,A2,魚谷　　香織,0,0,0.18,5.89,36.26,59.34,6.77,48.08,67.31,福岡,山口,41,17:25
福岡,22,20260617,11R,6,4464,B1,山下　　友貴,0,0,0.20,5.80,33.01,62.14,6.73,36.36,81.82,静岡,静岡,40,17:25
福岡,22,20260617,12R,1,4530,A1,小野　　生奈,0,0,0.15,6.88,53.92,63.73,6.33,43.10,58.62,福岡,福岡,37,18:00
福岡,22,20260617,12R,2,4936,A2,戸敷　　晃美,1,0,0.17,5.78,39.77,56.82,4.33,23.81,38.10,福岡,宮崎,29,18:00
福岡,22,20260617,12R,3,5088,A1,高憧　　四季,0,0,0.16,6.99,51.47,66.18,6.18,41.18,47.06,大阪,大阪,26,18:00
福岡,22,20260617,12R,4,4556,A1,竹井　　奈美,0,0,0.15,6.46,49.07,64.81,7.61,64.52,80.65,福岡,福岡,36,18:00
福岡,22,20260617,12R,5,4473,A2,藤堂　　里香,0,0,0.17,5.29,34.44,52.22,5.50,30.00,45.00,福井,福井,38,18:00
福岡,22,20260617,12R,6,4286,A2,平田　さやか,0,0,0.15,6.02,42.52,59.84,6.60,45.00,65.00,東京,東京,41,18:00
大村,24,20260620,1R,1,5055,A2,眞鳥　　章太,0,0,0.15,5.94,40.57,60.38,5.77,39.16,55.94,長崎,長崎,30,15:21
大村,24,20260620,1R,2,5104,A2,山田　　　丈,0,0,0.15,5.57,36.92,50.77,4.75,25.00,50.00,福岡,福岡,27,15:21
大村,24,20260620,1R,3,4241,A2,大串　　重幸,0,0,0.15,5.58,33.06,59.68,5.95,42.48,60.78,長崎,長崎,41,15:21
大村,24,20260620,1R,4,4804,A1,高田　ひかる,0,0,0.17,6.67,51.35,61.26,6.08,40.00,62.50,三重,三重,31,15:21
大村,24,20260620,1R,5,4409,A2,坂元　　浩仁,1,0,0.14,6.85,53.51,69.30,6.03,47.06,52.94,愛知,愛知,40,15:21
大村,24,20260620,1R,6,5075,A2,中島　　秀治,0,0,0.17,6.09,36.72,65.63,5.88,35.29,58.82,滋賀,京都,30,15:21
大村,24,20260620,2R,1,4227,A2,安達　　裕樹,0,0,0.15,6.19,37.50,57.50,7.31,50.00,56.25,三重,三重,43,15:48
大村,24,20260620,2R,2,3961,A2,谷村　　一哉,0,0,0.16,6.63,46.21,71.97,6.08,34.62,53.85,山口,山口,47,15:48
大村,24,20260620,2R,3,3959,A1,坪井　　康晴,0,0,0.14,7.01,47.37,64.91,7.82,47.06,58.82,静岡,静岡,48,15:48
大村,24,20260620,2R,4,4685,A1,島村　　隆幸,1,0,0.15,7.54,64.91,78.95,8.00,62.50,62.50,徳島,高知,35,15:48
大村,24,20260620,2R,5,4991,A2,宗行　　治哉,0,0,0.18,6.58,45.45,67.68,6.83,45.83,79.17,広島,広島,28,15:48
大村,24,20260620,2R,6,3777,A2,樋口　　　亮,1,0,0.17,6.27,48.89,59.26,6.38,48.03,64.57,長崎,長崎,50,15:48
大村,24,20260620,3R,1,4600,A2,井内　将太郎,0,0,0.13,6.78,52.14,76.07,5.62,36.17,59.57,広島,広島,41,16:15
大村,24,20260620,3R,2,4352,A1,下條　雄太郎,0,0,0.14,6.45,47.69,56.92,7.69,64.12,77.10,長崎,長崎,40,16:15
大村,24,20260620,3R,3,3837,A2,秋山　　広一,0,0,0.15,6.27,44.95,61.47,5.50,36.84,47.37,香川,香川,51,16:15
大村,24,20260620,3R,4,4553,A2,坪口　　竜也,0,0,0.14,5.91,39.80,58.16,6.44,45.86,66.92,長崎,長崎,37,16:15
大村,24,20260620,3R,5,4704,A2,河野　　　大,0,0,0.14,6.57,48.57,66.43,5.74,30.43,56.52,徳島,徳島,37,16:15
大村,24,20260620,3R,6,4590,A1,渡邉　　優美,0,0,0.16,6.30,37.50,56.25,6.27,29.73,59.46,福岡,福岡,33,16:15
大村,24,20260620,4R,1,4095,A1,福来　　　剛,1,0,0.13,7.08,58.82,71.32,7.55,51.72,82.76,東京,東京,45,16:42
大村,24,20260620,4R,2,4441,A2,末永　　由楽,0,0,0.14,6.02,36.15,62.31,5.50,18.75,56.25,岡山,岡山,39,16:42
大村,24,20260620,4R,3,5029,A2,中　　　亮太,0,0,0.13,6.99,57.14,69.52,9.00,100.00,100.00,福岡,熊本,29,16:42
大村,24,20260620,4R,4,5042,A1,畑田　　汰一,0,0,0.12,6.25,42.42,60.61,6.85,69.23,76.92,埼玉,東京,27,16:42
大村,24,20260620,4R,5,5142,A1,常住　　　蓮,0,0,0.12,7.17,50.50,70.30,6.15,45.45,63.64,佐賀,佐賀,25,16:42
大村,24,20260620,4R,6,4966,A2,田川　　大貴,0,0,0.14,5.51,41.18,50.98,5.82,44.68,55.32,長崎,長崎,28,16:42
大村,24,20260620,5R,1,4370,A1,山口　　達也,0,0,0.14,6.11,45.16,53.76,6.44,55.56,55.56,岡山,岡山,39,17:11
